variant,backend,bandwidth_hz,rate,link,channel,snr_db,snr_reference,pipe,ramp,bytes,seconds,goodput_bps,ideal_bps,efficiency,mode_min,mode_max,mode_final,mode_changes,bursts,frames_sent,frames_resent,harq_rescues,ack_timeouts,ok,wall_s
beta.54,sim,2300,,,awgn,-12.0,average,fading,,2000,338.2,47.3,156.7,0.302,0,2,2,2,9,51,0,0,0,1,0.1
beta.54,sim,2300,,,awgn,-12.0,average,fading,,2000,306.9,52.1,156.7,0.333,0,2,2,1,8,46,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-12.0,average,fading,,2000,325.7,49.1,156.7,0.313,0,2,2,2,9,49,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-12.0,average,fading,,2000,311.8,51.3,156.7,0.327,0,2,2,2,8,47,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-12.0,average,fading,,2000,326.6,49.0,156.7,0.313,0,2,2,2,9,49,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-12.0,average,fading,,2000,311.4,51.4,156.7,0.328,0,2,2,2,8,47,0,0,0,1,0.1
beta.54,sim,2300,,,awgn,-12.0,average,fading,,2000,306.7,52.2,156.7,0.333,0,2,2,1,8,46,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-12.0,average,fading,,2000,324.9,49.2,156.7,0.314,0,2,2,2,9,49,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-12.0,average,fading,,2000,311.8,51.3,156.7,0.327,0,2,2,2,8,47,0,0,0,1,0.1
beta.54,sim,2300,,,awgn,-12.0,average,fading,,2000,312.7,51.2,156.7,0.326,0,2,2,2,8,47,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-12.0,average,fading,,2000,306.5,52.2,156.7,0.333,0,2,2,1,8,46,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-12.0,average,fading,,2000,325.3,49.2,156.7,0.314,0,2,2,2,9,49,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-12.0,average,fading,,2000,305.4,52.4,156.7,0.334,0,2,2,1,8,46,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-12.0,average,fading,,2000,326.4,49.0,156.7,0.313,0,2,2,2,9,49,0,0,0,1,0.1
beta.54,sim,2300,,,awgn,-12.0,average,fading,,2000,326.2,49.0,156.7,0.313,0,2,2,2,9,49,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-12.0,average,fading,,2000,309.9,51.6,156.7,0.329,0,2,2,2,8,47,0,0,0,1,0.1
beta.54,sim,2300,,,awgn,-12.0,average,fading,,2000,310.0,51.6,156.7,0.329,0,2,2,2,8,47,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-12.0,average,fading,,2000,337.2,47.4,156.7,0.303,0,2,2,2,9,51,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-12.0,average,fading,,2000,325.6,49.1,156.7,0.314,0,2,2,2,9,49,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-12.0,average,fading,,2000,325.7,49.1,156.7,0.313,0,2,2,2,9,49,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-12.0,average,fading,,2000,310.0,51.6,156.7,0.329,0,2,2,2,8,47,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-12.0,average,fading,,2000,325.3,49.2,156.7,0.314,0,2,2,2,9,49,0,0,0,1,0.1
beta.54,sim,2300,,,awgn,-12.0,average,fading,,2000,305.6,52.4,156.7,0.334,0,2,2,1,8,46,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-12.0,average,fading,,2000,325.7,49.1,156.7,0.313,0,2,2,2,9,49,0,0,0,1,0.1
beta.54,sim,2300,,,awgn,-12.0,average,fading,,2000,306.9,52.1,156.7,0.333,0,2,2,1,8,46,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-12.0,average,fading,,2000,325.6,49.1,156.7,0.314,0,2,2,2,9,49,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-12.0,average,fading,,2000,325.7,49.1,156.7,0.313,0,2,2,2,9,49,0,0,0,1,0.1
beta.54,sim,2300,,,awgn,-12.0,average,fading,,2000,312.7,51.2,156.7,0.326,0,2,2,2,8,47,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-12.0,average,fading,,2000,311.4,51.4,156.7,0.328,0,2,2,2,8,47,0,0,0,1,0.1
beta.54,sim,2300,,,awgn,-12.0,average,fading,,2000,337.1,47.5,156.7,0.303,0,2,2,2,9,51,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-6.0,average,fading,,2000,187.4,85.4,228.4,0.374,0,4,4,1,5,26,1,0,0,1,0.0
beta.54,sim,2300,,,awgn,-6.0,average,fading,,2000,181.7,88.0,228.4,0.386,0,5,5,2,5,25,1,0,0,1,0.0
beta.54,sim,2300,,,awgn,-6.0,average,fading,,2000,112.3,142.5,228.4,0.624,3,5,5,1,3,17,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-6.0,average,fading,,2000,186.6,85.7,228.4,0.375,0,4,4,1,5,26,1,0,0,1,0.0
beta.54,sim,2300,,,awgn,-6.0,average,fading,,2000,150.1,106.6,228.4,0.467,0,5,5,1,4,20,1,0,0,1,0.0
beta.54,sim,2300,,,awgn,-6.0,average,fading,,2000,129.5,123.5,228.4,0.541,3,5,5,1,3,17,0,0,0,1,0.1
beta.54,sim,2300,,,awgn,-6.0,average,fading,,2000,130.2,122.9,228.4,0.538,3,5,5,1,3,17,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-6.0,average,fading,,2000,112.3,142.5,228.4,0.624,3,5,5,1,3,17,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-6.0,average,fading,,2000,129.9,123.1,228.4,0.539,3,5,5,1,3,17,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-6.0,average,fading,,2000,130.9,122.2,228.4,0.535,3,5,5,1,3,17,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-6.0,average,fading,,2000,130.0,123.1,228.4,0.539,3,5,5,1,3,17,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-6.0,average,fading,,2000,128.5,124.5,228.4,0.545,3,5,5,1,3,17,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-6.0,average,fading,,2000,112.3,142.5,228.4,0.624,3,5,5,1,3,17,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-6.0,average,fading,,2000,129.6,123.5,228.4,0.541,3,5,5,1,3,17,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-6.0,average,fading,,2000,149.7,106.9,228.4,0.468,0,5,5,1,4,20,1,0,0,1,0.0
beta.54,sim,2300,,,awgn,-6.0,average,fading,,2000,128.0,125.0,228.4,0.547,3,5,5,1,3,17,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-6.0,average,fading,,2000,128.1,124.9,228.4,0.547,3,5,5,1,3,17,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-6.0,average,fading,,2000,135.1,118.4,228.4,0.519,2,5,5,1,3,18,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-6.0,average,fading,,2000,128.8,124.2,228.4,0.544,3,5,5,1,3,17,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-6.0,average,fading,,2000,129.0,124.1,228.4,0.543,3,5,5,1,3,17,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-6.0,average,fading,,2000,148.4,107.8,228.4,0.472,0,5,5,1,4,20,1,0,0,1,0.0
beta.54,sim,2300,,,awgn,-6.0,average,fading,,2000,159.5,100.3,228.4,0.439,0,5,5,2,4,22,1,0,0,1,0.0
beta.54,sim,2300,,,awgn,-6.0,average,fading,,2000,149.4,107.1,228.4,0.469,0,5,5,1,4,20,1,0,0,1,0.0
beta.54,sim,2300,,,awgn,-6.0,average,fading,,2000,128.9,124.1,228.4,0.544,3,5,5,1,3,17,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-6.0,average,fading,,2000,130.4,122.7,228.4,0.537,3,5,5,1,3,17,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-6.0,average,fading,,2000,128.8,124.2,228.4,0.544,3,5,5,1,3,17,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-6.0,average,fading,,2000,128.9,124.1,228.4,0.544,3,5,5,1,3,17,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,-6.0,average,fading,,2000,151.2,105.9,228.4,0.464,0,5,5,1,4,20,1,0,0,1,0.0
beta.54,sim,2300,,,awgn,-6.0,average,fading,,2000,186.2,85.9,228.4,0.376,0,4,4,1,5,26,1,0,0,1,0.0
beta.54,sim,2300,,,awgn,-6.0,average,fading,,2000,149.9,106.8,228.4,0.468,0,5,5,1,4,20,1,0,0,1,0.0
beta.54,sim,2300,,,awgn,0.0,average,fading,,2000,60.8,263.3,721.1,0.365,7,7,7,0,8,47,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,0.0,average,fading,,2000,60.8,263.3,721.1,0.365,7,7,7,0,8,47,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,0.0,average,fading,,2000,60.8,263.3,721.1,0.365,7,7,7,0,8,47,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,0.0,average,fading,,2000,60.8,263.3,721.1,0.365,7,7,7,0,8,47,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,0.0,average,fading,,2000,60.8,263.3,721.1,0.365,7,7,7,0,8,47,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,0.0,average,fading,,2000,60.8,263.3,721.1,0.365,7,7,7,0,8,47,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,0.0,average,fading,,2000,95.7,167.2,721.1,0.232,3,7,7,2,5,28,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,0.0,average,fading,,2000,60.8,263.3,721.1,0.365,7,7,7,0,8,47,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,0.0,average,fading,,2000,60.8,263.3,721.1,0.365,7,7,7,0,8,47,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,0.0,average,fading,,2000,60.8,263.3,721.1,0.365,7,7,7,0,8,47,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,0.0,average,fading,,2000,60.8,263.3,721.1,0.365,7,7,7,0,8,47,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,0.0,average,fading,,2000,60.8,263.3,721.1,0.365,7,7,7,0,8,47,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,0.0,average,fading,,2000,60.8,263.3,721.1,0.365,7,7,7,0,8,47,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,0.0,average,fading,,2000,60.8,263.3,721.1,0.365,7,7,7,0,8,47,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,0.0,average,fading,,2000,60.8,263.3,721.1,0.365,7,7,7,0,8,47,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,0.0,average,fading,,2000,85.6,187.0,721.1,0.259,3,7,7,1,8,43,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,0.0,average,fading,,2000,60.8,263.3,721.1,0.365,7,7,7,0,8,47,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,0.0,average,fading,,2000,60.8,263.3,721.1,0.365,7,7,7,0,8,47,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,0.0,average,fading,,2000,60.8,263.3,721.1,0.365,7,7,7,0,8,47,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,0.0,average,fading,,2000,60.8,263.3,721.1,0.365,7,7,7,0,8,47,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,0.0,average,fading,,2000,60.8,263.3,721.1,0.365,7,7,7,0,8,47,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,0.0,average,fading,,2000,60.8,263.3,721.1,0.365,7,7,7,0,8,47,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,0.0,average,fading,,2000,60.8,263.3,721.1,0.365,7,7,7,0,8,47,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,0.0,average,fading,,2000,60.8,263.3,721.1,0.365,7,7,7,0,8,47,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,0.0,average,fading,,2000,60.8,263.3,721.1,0.365,7,7,7,0,8,47,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,0.0,average,fading,,2000,60.8,263.3,721.1,0.365,7,7,7,0,8,47,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,0.0,average,fading,,2000,60.8,263.3,721.1,0.365,7,7,7,0,8,47,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,0.0,average,fading,,2000,60.8,263.3,721.1,0.365,7,7,7,0,8,47,0,0,0,1,0.1
beta.54,sim,2300,,,awgn,0.0,average,fading,,2000,60.8,263.3,721.1,0.365,7,7,7,0,8,47,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,0.0,average,fading,,2000,60.8,263.3,721.1,0.365,7,7,7,0,8,47,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,8,10,10,1,3,18,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,8,10,10,1,3,18,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,8,10,10,1,3,18,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,6.0,average,fading,,2000,28.2,567.4,2208.7,0.257,8,10,10,2,4,20,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,8,10,10,1,3,18,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,8,10,10,1,3,18,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,6.0,average,fading,,2000,29.3,547.0,2208.7,0.248,7,10,10,2,4,21,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,8,10,10,1,3,18,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,8,10,10,1,3,18,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,8,10,10,1,3,18,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,8,10,10,1,3,18,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,6.0,average,fading,,2000,28.2,567.4,2208.7,0.257,8,10,10,2,4,20,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,8,10,10,1,3,18,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,8,10,10,1,3,18,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,8,10,10,1,3,18,0,0,0,1,0.1
beta.54,sim,2300,,,awgn,6.0,average,fading,,2000,29.3,547.0,2208.7,0.248,7,10,10,2,4,21,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,8,10,10,1,3,18,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,8,10,10,1,3,18,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,6.0,average,fading,,2000,28.2,567.4,2208.7,0.257,8,10,10,2,4,20,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,8,10,10,1,3,18,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,6.0,average,fading,,2000,28.2,567.4,2208.7,0.257,8,10,10,2,4,20,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,8,10,10,1,3,18,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,8,10,10,1,3,18,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,8,10,10,1,3,18,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,8,10,10,1,3,18,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,8,10,10,1,3,18,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,8,10,10,1,3,18,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,8,10,10,1,3,18,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,6.0,average,fading,,2000,28.2,567.4,2208.7,0.257,8,10,10,2,4,20,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,8,10,10,1,3,18,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,12.0,average,fading,,2000,14.5,1099.8,3324.5,0.331,11,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,12.0,average,fading,,2000,14.5,1099.8,3324.5,0.331,11,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,12.0,average,fading,,2000,14.5,1099.8,3324.5,0.331,11,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,12.0,average,fading,,2000,14.5,1099.8,3324.5,0.331,11,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,12.0,average,fading,,2000,14.5,1099.8,3324.5,0.331,11,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,12.0,average,fading,,2000,14.5,1099.8,3324.5,0.331,11,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,12.0,average,fading,,2000,14.5,1099.8,3324.5,0.331,11,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,12.0,average,fading,,2000,14.5,1099.8,3324.5,0.331,11,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,12.0,average,fading,,2000,14.5,1099.8,3324.5,0.331,11,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,12.0,average,fading,,2000,14.5,1099.8,3324.5,0.331,11,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,12.0,average,fading,,2000,14.5,1099.8,3324.5,0.331,11,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,12.0,average,fading,,2000,14.5,1099.8,3324.5,0.331,11,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,12.0,average,fading,,2000,14.5,1099.8,3324.5,0.331,11,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,12.0,average,fading,,2000,14.5,1099.8,3324.5,0.331,11,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,12.0,average,fading,,2000,14.5,1099.8,3324.5,0.331,11,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,12.0,average,fading,,2000,14.5,1099.8,3324.5,0.331,11,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,12.0,average,fading,,2000,14.5,1099.8,3324.5,0.331,11,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,12.0,average,fading,,2000,14.5,1099.8,3324.5,0.331,11,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,12.0,average,fading,,2000,14.5,1099.8,3324.5,0.331,11,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,12.0,average,fading,,2000,14.5,1099.8,3324.5,0.331,11,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,12.0,average,fading,,2000,14.5,1099.8,3324.5,0.331,11,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,12.0,average,fading,,2000,14.5,1099.8,3324.5,0.331,11,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,12.0,average,fading,,2000,14.5,1099.8,3324.5,0.331,11,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,12.0,average,fading,,2000,14.5,1099.8,3324.5,0.331,11,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,12.0,average,fading,,2000,14.5,1099.8,3324.5,0.331,11,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,12.0,average,fading,,2000,14.5,1099.8,3324.5,0.331,11,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,12.0,average,fading,,2000,14.5,1099.8,3324.5,0.331,11,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,12.0,average,fading,,2000,14.5,1099.8,3324.5,0.331,11,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,12.0,average,fading,,2000,14.5,1099.8,3324.5,0.331,11,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,12.0,average,fading,,2000,14.5,1099.8,3324.5,0.331,11,14,14,1,2,9,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,18.0,average,fading,,2000,12.4,1286.2,5556.0,0.231,14,16,16,1,2,7,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,18.0,average,fading,,2000,12.4,1286.2,5556.0,0.231,14,16,16,1,2,7,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,18.0,average,fading,,2000,12.4,1286.2,5556.0,0.231,14,16,16,1,2,7,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,18.0,average,fading,,2000,12.4,1286.2,5556.0,0.231,14,16,16,1,2,7,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,18.0,average,fading,,2000,10.4,1544.7,5556.0,0.278,15,15,15,0,1,6,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,18.0,average,fading,,2000,12.4,1286.2,5556.0,0.231,14,16,16,1,2,7,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,18.0,average,fading,,2000,12.4,1286.2,5556.0,0.231,14,16,16,1,2,7,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,18.0,average,fading,,2000,12.4,1286.2,5556.0,0.231,14,16,16,1,2,7,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,18.0,average,fading,,2000,12.4,1286.2,5556.0,0.231,14,16,16,1,2,7,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,18.0,average,fading,,2000,12.4,1286.2,5556.0,0.231,14,17,17,1,2,7,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,18.0,average,fading,,2000,12.4,1286.2,5556.0,0.231,14,17,17,1,2,7,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,18.0,average,fading,,2000,12.4,1286.2,5556.0,0.231,14,16,16,1,2,7,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,18.0,average,fading,,2000,12.4,1286.2,5556.0,0.231,14,17,17,1,2,7,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,18.0,average,fading,,2000,12.4,1286.2,5556.0,0.231,14,16,16,1,2,7,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,18.0,average,fading,,2000,10.4,1544.7,5556.0,0.278,15,15,15,0,1,6,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,18.0,average,fading,,2000,12.4,1286.2,5556.0,0.231,14,16,16,1,2,7,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,18.0,average,fading,,2000,12.4,1286.2,5556.0,0.231,14,16,16,1,2,7,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,18.0,average,fading,,2000,12.4,1286.2,5556.0,0.231,14,16,16,1,2,7,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,18.0,average,fading,,2000,12.4,1286.2,5556.0,0.231,14,16,16,1,2,7,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,18.0,average,fading,,2000,12.4,1286.2,5556.0,0.231,14,16,16,1,2,7,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,18.0,average,fading,,2000,12.4,1286.2,5556.0,0.231,14,16,16,1,2,7,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,18.0,average,fading,,2000,10.4,1544.7,5556.0,0.278,15,15,15,0,1,6,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,18.0,average,fading,,2000,12.4,1286.2,5556.0,0.231,14,16,16,1,2,7,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,18.0,average,fading,,2000,12.4,1286.2,5556.0,0.231,14,17,17,1,2,7,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,18.0,average,fading,,2000,12.4,1286.2,5556.0,0.231,14,16,16,1,2,7,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,18.0,average,fading,,2000,10.4,1544.7,5556.0,0.278,15,15,15,0,1,6,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,18.0,average,fading,,2000,12.4,1286.2,5556.0,0.231,14,17,17,1,2,7,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,18.0,average,fading,,2000,10.4,1544.7,5556.0,0.278,15,15,15,0,1,6,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,18.0,average,fading,,2000,12.4,1286.2,5556.0,0.231,14,16,16,1,2,7,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,18.0,average,fading,,2000,12.4,1286.2,5556.0,0.231,14,16,16,1,2,7,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,24.0,average,fading,,2000,8.2,1939.4,5556.0,0.349,17,17,17,0,1,4,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,24.0,average,fading,,2000,8.2,1939.4,5556.0,0.349,17,17,17,0,1,4,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,24.0,average,fading,,2000,8.2,1939.4,5556.0,0.349,17,17,17,0,1,4,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,24.0,average,fading,,2000,8.2,1939.4,5556.0,0.349,17,17,17,0,1,4,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,24.0,average,fading,,2000,8.2,1939.4,5556.0,0.349,17,17,17,0,1,4,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,24.0,average,fading,,2000,8.2,1939.4,5556.0,0.349,17,17,17,0,1,4,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,24.0,average,fading,,2000,8.2,1939.4,5556.0,0.349,17,17,17,0,1,4,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,24.0,average,fading,,2000,8.2,1939.4,5556.0,0.349,17,17,17,0,1,4,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,24.0,average,fading,,2000,8.2,1939.4,5556.0,0.349,17,17,17,0,1,4,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,24.0,average,fading,,2000,8.2,1939.4,5556.0,0.349,17,17,17,0,1,4,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,24.0,average,fading,,2000,8.2,1939.4,5556.0,0.349,17,17,17,0,1,4,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,24.0,average,fading,,2000,8.2,1939.4,5556.0,0.349,17,17,17,0,1,4,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,24.0,average,fading,,2000,8.2,1939.4,5556.0,0.349,17,17,17,0,1,4,0,0,0,1,0.0
beta.54,sim,2300,,,awgn,24.0,average,fading,,2000,8.2,1939.4,5556.0,0.349,17,17,17,0,1,4,0,0,0,1,0.0
