variant,backend,bandwidth_hz,rate,link,channel,snr_db,snr_reference,pipe,ramp,bytes,seconds,goodput_bps,ideal_bps,efficiency,mode_min,mode_max,mode_final,mode_changes,bursts,frames_sent,frames_resent,harq_rescues,ack_timeouts,ok,wall_s
beta.53,sim,500,,,awgn,-18.0,average,fading,,1000,317.9,25.2,35.8,0.703,0,0,0,0,8,48,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-18.0,average,fading,,1000,327.2,24.4,35.8,0.683,0,0,0,0,9,49,1,0,0,1,0.0
beta.53,sim,500,,,awgn,-18.0,average,fading,,1000,316.2,25.3,35.8,0.706,0,0,0,0,8,48,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-18.0,average,fading,,1000,317.1,25.2,35.8,0.704,0,0,0,0,8,48,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-18.0,average,fading,,1000,317.0,25.2,35.8,0.705,0,0,0,0,8,48,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-18.0,average,fading,,1000,316.7,25.3,35.8,0.705,0,0,0,0,8,48,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-18.0,average,fading,,1000,317.4,25.2,35.8,0.704,0,0,0,0,8,48,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-18.0,average,fading,,1000,315.3,25.4,35.8,0.708,0,0,0,0,8,48,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-18.0,average,fading,,1000,317.1,25.2,35.8,0.704,0,0,0,0,8,48,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-18.0,average,fading,,1000,318.1,25.1,35.8,0.702,0,0,0,0,8,48,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-18.0,average,fading,,1000,317.2,25.2,35.8,0.704,0,0,0,0,8,48,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-18.0,average,fading,,1000,315.7,25.3,35.8,0.707,0,0,0,0,8,48,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-18.0,average,fading,,1000,316.1,25.3,35.8,0.706,0,0,0,0,8,48,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-18.0,average,fading,,1000,316.8,25.3,35.8,0.705,0,0,0,0,8,48,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-18.0,average,fading,,1000,316.7,25.3,35.8,0.705,0,0,0,0,8,48,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-18.0,average,fading,,1000,324.8,24.6,35.8,0.688,0,0,0,0,9,49,1,0,0,1,0.0
beta.53,sim,500,,,awgn,-18.0,average,fading,,1000,352.5,22.7,35.8,0.634,0,0,0,0,9,54,6,0,1,1,0.0
beta.53,sim,500,,,awgn,-18.0,average,fading,,1000,316.9,25.2,35.8,0.705,0,0,0,0,8,48,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-18.0,average,fading,,1000,316.0,25.3,35.8,0.707,0,0,0,0,8,48,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-18.0,average,fading,,1000,316.2,25.3,35.8,0.706,0,0,0,0,8,48,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-18.0,average,fading,,1000,315.3,25.4,35.8,0.708,0,0,0,0,8,48,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-18.0,average,fading,,1000,325.3,24.6,35.8,0.687,0,0,0,0,9,49,1,0,0,1,0.0
beta.53,sim,500,,,awgn,-18.0,average,fading,,1000,316.3,25.3,35.8,0.706,0,0,0,0,8,48,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-18.0,average,fading,,1000,325.7,24.6,35.8,0.686,0,0,0,0,9,49,1,0,0,1,0.0
beta.53,sim,500,,,awgn,-18.0,average,fading,,1000,317.6,25.2,35.8,0.703,0,0,0,0,8,48,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-18.0,average,fading,,1000,316.0,25.3,35.8,0.707,0,0,0,0,8,48,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-18.0,average,fading,,1000,316.1,25.3,35.8,0.706,0,0,0,0,8,48,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-18.0,average,fading,,1000,318.1,25.2,35.8,0.702,0,0,0,0,8,48,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-18.0,average,fading,,1000,316.7,25.3,35.8,0.705,0,0,0,0,8,48,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-18.0,average,fading,,1000,326.3,24.5,35.8,0.684,0,0,0,0,9,49,1,0,0,1,0.0
beta.53,sim,500,,,awgn,-14.0,average,fading,,1000,281.5,28.4,53.7,0.529,0,1,1,1,7,42,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-14.0,average,fading,,1000,270.6,29.6,53.7,0.55,0,1,1,1,7,40,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-14.0,average,fading,,1000,279.8,28.6,53.7,0.532,0,1,1,1,7,42,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-14.0,average,fading,,1000,280.8,28.5,53.7,0.53,0,1,1,1,7,42,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-14.0,average,fading,,1000,280.6,28.5,53.7,0.531,0,1,1,1,7,42,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-14.0,average,fading,,1000,280.4,28.5,53.7,0.531,0,1,1,1,7,42,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-14.0,average,fading,,1000,270.3,29.6,53.7,0.551,0,1,1,1,7,40,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-14.0,average,fading,,1000,279.0,28.7,53.7,0.534,0,1,1,1,7,42,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-14.0,average,fading,,1000,295.7,27.1,53.7,0.504,0,1,1,1,8,44,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-14.0,average,fading,,1000,281.7,28.4,53.7,0.528,0,1,1,1,7,42,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-14.0,average,fading,,1000,270.1,29.6,53.7,0.551,0,1,1,1,7,40,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-14.0,average,fading,,1000,294.3,27.2,53.7,0.506,0,1,1,1,8,44,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-14.0,average,fading,,1000,279.8,28.6,53.7,0.532,0,1,1,1,7,42,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-14.0,average,fading,,1000,280.4,28.5,53.7,0.531,0,1,1,1,7,42,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-14.0,average,fading,,1000,295.2,27.1,53.7,0.504,0,1,1,1,8,44,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-14.0,average,fading,,1000,293.8,27.2,53.7,0.507,0,1,1,1,8,44,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-14.0,average,fading,,1000,279.0,28.7,53.7,0.534,0,1,1,1,7,42,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-14.0,average,fading,,1000,295.5,27.1,53.7,0.504,0,1,1,1,8,44,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-14.0,average,fading,,1000,279.7,28.6,53.7,0.532,0,1,1,1,7,42,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-14.0,average,fading,,1000,294.7,27.1,53.7,0.505,0,1,1,1,8,44,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-14.0,average,fading,,1000,293.9,27.2,53.7,0.507,0,1,1,1,8,44,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-14.0,average,fading,,1000,294.3,27.2,53.7,0.506,0,1,1,1,8,44,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-14.0,average,fading,,1000,279.9,28.6,53.7,0.532,0,1,1,1,7,42,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-14.0,average,fading,,1000,294.7,27.1,53.7,0.505,0,1,1,1,8,44,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-14.0,average,fading,,1000,254.4,31.4,53.7,0.585,0,1,1,1,7,37,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-14.0,average,fading,,1000,294.6,27.2,53.7,0.505,0,1,1,1,8,44,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-14.0,average,fading,,1000,294.7,27.1,53.7,0.505,0,1,1,1,8,44,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-14.0,average,fading,,1000,281.7,28.4,53.7,0.529,0,1,1,1,7,42,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-14.0,average,fading,,1000,280.3,28.5,53.7,0.531,0,1,1,1,7,42,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-14.0,average,fading,,1000,295.3,27.1,53.7,0.504,0,1,1,1,8,44,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-12.0,average,fading,,1000,229.1,34.9,53.7,0.65,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-12.0,average,fading,,1000,228.8,35.0,53.7,0.651,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-12.0,average,fading,,1000,227.4,35.2,53.7,0.655,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-12.0,average,fading,,1000,228.3,35.0,53.7,0.652,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-12.0,average,fading,,1000,228.2,35.1,53.7,0.653,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-12.0,average,fading,,1000,227.9,35.1,53.7,0.653,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-12.0,average,fading,,1000,228.6,35.0,53.7,0.651,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-12.0,average,fading,,1000,226.5,35.3,53.7,0.657,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-12.0,average,fading,,1000,228.3,35.0,53.7,0.652,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-12.0,average,fading,,1000,229.3,34.9,53.7,0.649,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-12.0,average,fading,,1000,228.4,35.0,53.7,0.652,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-12.0,average,fading,,1000,226.9,35.3,53.7,0.656,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-12.0,average,fading,,1000,227.3,35.2,53.7,0.655,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-12.0,average,fading,,1000,228.0,35.1,53.7,0.653,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-12.0,average,fading,,1000,227.8,35.1,53.7,0.654,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-12.0,average,fading,,1000,226.4,35.3,53.7,0.658,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-12.0,average,fading,,1000,226.5,35.3,53.7,0.657,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-12.0,average,fading,,1000,228.1,35.1,53.7,0.653,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-12.0,average,fading,,1000,227.2,35.2,53.7,0.655,0,1,1,1,6,33,0,0,0,1,0.1
beta.53,sim,500,,,awgn,-12.0,average,fading,,1000,227.3,35.2,53.7,0.655,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-12.0,average,fading,,1000,226.5,35.3,53.7,0.657,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-12.0,average,fading,,1000,226.9,35.3,53.7,0.656,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-12.0,average,fading,,1000,227.5,35.2,53.7,0.655,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-12.0,average,fading,,1000,227.3,35.2,53.7,0.655,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-12.0,average,fading,,1000,228.8,35.0,53.7,0.651,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-12.0,average,fading,,1000,227.2,35.2,53.7,0.655,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-12.0,average,fading,,1000,227.3,35.2,53.7,0.655,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-12.0,average,fading,,1000,229.3,34.9,53.7,0.649,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-12.0,average,fading,,1000,227.9,35.1,53.7,0.653,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-12.0,average,fading,,1000,228.0,35.1,53.7,0.653,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-10.0,average,fading,,1000,229.1,34.9,53.7,0.65,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-10.0,average,fading,,1000,228.8,35.0,53.7,0.651,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-10.0,average,fading,,1000,227.4,35.2,53.7,0.655,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-10.0,average,fading,,1000,228.3,35.0,53.7,0.652,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-10.0,average,fading,,1000,228.2,35.1,53.7,0.653,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-10.0,average,fading,,1000,227.9,35.1,53.7,0.653,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-10.0,average,fading,,1000,228.6,35.0,53.7,0.651,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-10.0,average,fading,,1000,226.5,35.3,53.7,0.657,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-10.0,average,fading,,1000,228.3,35.0,53.7,0.652,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-10.0,average,fading,,1000,229.3,34.9,53.7,0.649,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-10.0,average,fading,,1000,228.4,35.0,53.7,0.652,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-10.0,average,fading,,1000,226.9,35.3,53.7,0.656,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-10.0,average,fading,,1000,227.3,35.2,53.7,0.655,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-10.0,average,fading,,1000,228.0,35.1,53.7,0.653,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-10.0,average,fading,,1000,227.8,35.1,53.7,0.654,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-10.0,average,fading,,1000,226.4,35.3,53.7,0.658,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-10.0,average,fading,,1000,226.5,35.3,53.7,0.657,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-10.0,average,fading,,1000,228.1,35.1,53.7,0.653,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-10.0,average,fading,,1000,227.2,35.2,53.7,0.655,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-10.0,average,fading,,1000,227.3,35.2,53.7,0.655,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-10.0,average,fading,,1000,226.5,35.3,53.7,0.657,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-10.0,average,fading,,1000,226.9,35.3,53.7,0.656,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-10.0,average,fading,,1000,227.5,35.2,53.7,0.655,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-10.0,average,fading,,1000,227.3,35.2,53.7,0.655,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-10.0,average,fading,,1000,228.8,35.0,53.7,0.651,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-10.0,average,fading,,1000,227.2,35.2,53.7,0.655,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-10.0,average,fading,,1000,227.3,35.2,53.7,0.655,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-10.0,average,fading,,1000,229.3,34.9,53.7,0.649,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-10.0,average,fading,,1000,227.9,35.1,53.7,0.653,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-10.0,average,fading,,1000,228.0,35.1,53.7,0.653,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-8.0,average,fading,,1000,229.1,34.9,53.7,0.65,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-8.0,average,fading,,1000,228.8,35.0,53.7,0.651,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-8.0,average,fading,,1000,227.4,35.2,53.7,0.655,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-8.0,average,fading,,1000,228.3,35.0,53.7,0.652,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-8.0,average,fading,,1000,228.2,35.1,53.7,0.653,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-8.0,average,fading,,1000,227.9,35.1,53.7,0.653,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-8.0,average,fading,,1000,228.6,35.0,53.7,0.651,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-8.0,average,fading,,1000,226.5,35.3,53.7,0.657,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-8.0,average,fading,,1000,228.3,35.0,53.7,0.652,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-8.0,average,fading,,1000,229.3,34.9,53.7,0.649,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-8.0,average,fading,,1000,228.4,35.0,53.7,0.652,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-8.0,average,fading,,1000,226.9,35.3,53.7,0.656,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-8.0,average,fading,,1000,227.3,35.2,53.7,0.655,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-8.0,average,fading,,1000,228.0,35.1,53.7,0.653,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-8.0,average,fading,,1000,227.8,35.1,53.7,0.654,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-8.0,average,fading,,1000,226.4,35.3,53.7,0.658,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-8.0,average,fading,,1000,226.5,35.3,53.7,0.657,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-8.0,average,fading,,1000,228.1,35.1,53.7,0.653,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-8.0,average,fading,,1000,227.2,35.2,53.7,0.655,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-8.0,average,fading,,1000,227.3,35.2,53.7,0.655,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-8.0,average,fading,,1000,226.5,35.3,53.7,0.657,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-8.0,average,fading,,1000,226.9,35.3,53.7,0.656,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-8.0,average,fading,,1000,227.5,35.2,53.7,0.655,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-8.0,average,fading,,1000,227.3,35.2,53.7,0.655,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-8.0,average,fading,,1000,228.8,35.0,53.7,0.651,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-8.0,average,fading,,1000,227.2,35.2,53.7,0.655,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-8.0,average,fading,,1000,227.3,35.2,53.7,0.655,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-8.0,average,fading,,1000,229.3,34.9,53.7,0.649,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-8.0,average,fading,,1000,227.9,35.1,53.7,0.653,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-8.0,average,fading,,1000,228.0,35.1,53.7,0.653,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-6.0,average,fading,,1000,234.4,34.1,113.9,0.3,0,1,1,1,6,34,1,0,0,1,0.0
beta.53,sim,500,,,awgn,-6.0,average,fading,,1000,234.2,34.2,113.9,0.3,0,1,1,1,6,34,1,0,0,1,0.0
beta.53,sim,500,,,awgn,-6.0,average,fading,,1000,210.7,38.0,113.9,0.334,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-6.0,average,fading,,1000,233.7,34.2,113.9,0.301,0,1,1,1,6,34,1,0,0,1,0.0
beta.53,sim,500,,,awgn,-6.0,average,fading,,1000,233.5,34.3,113.9,0.301,0,1,1,1,6,34,1,0,0,1,0.0
beta.53,sim,500,,,awgn,-6.0,average,fading,,1000,227.9,35.1,113.9,0.308,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-6.0,average,fading,,1000,228.6,35.0,113.9,0.307,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-6.0,average,fading,,1000,210.7,38.0,113.9,0.334,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-6.0,average,fading,,1000,228.3,35.0,113.9,0.308,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-6.0,average,fading,,1000,229.3,34.9,113.9,0.306,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-6.0,average,fading,,1000,228.4,35.0,113.9,0.308,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-6.0,average,fading,,1000,226.9,35.3,113.9,0.31,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-6.0,average,fading,,1000,210.7,38.0,113.9,0.334,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-6.0,average,fading,,1000,228.0,35.1,113.9,0.308,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-6.0,average,fading,,1000,233.2,34.3,113.9,0.301,0,1,1,1,6,34,1,0,0,1,0.0
beta.53,sim,500,,,awgn,-6.0,average,fading,,1000,226.4,35.3,113.9,0.31,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-6.0,average,fading,,1000,226.5,35.3,113.9,0.31,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-6.0,average,fading,,1000,214.9,37.2,113.9,0.327,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-6.0,average,fading,,1000,227.2,35.2,113.9,0.309,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-6.0,average,fading,,1000,227.3,35.2,113.9,0.309,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-6.0,average,fading,,1000,231.9,34.5,113.9,0.303,0,1,1,1,6,34,1,0,0,1,0.0
beta.53,sim,500,,,awgn,-6.0,average,fading,,1000,232.3,34.4,113.9,0.303,0,1,1,1,6,34,1,0,0,1,0.0
beta.53,sim,500,,,awgn,-6.0,average,fading,,1000,232.8,34.4,113.9,0.302,0,1,1,1,6,34,1,0,0,1,0.0
beta.53,sim,500,,,awgn,-6.0,average,fading,,1000,227.3,35.2,113.9,0.309,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-6.0,average,fading,,1000,228.8,35.0,113.9,0.307,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-6.0,average,fading,,1000,227.2,35.2,113.9,0.309,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-6.0,average,fading,,1000,227.3,35.2,113.9,0.309,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-6.0,average,fading,,1000,234.6,34.1,113.9,0.3,0,1,1,1,6,34,1,0,0,1,0.0
beta.53,sim,500,,,awgn,-6.0,average,fading,,1000,233.3,34.3,113.9,0.301,0,1,1,1,6,34,1,0,0,1,0.0
beta.53,sim,500,,,awgn,-6.0,average,fading,,1000,233.3,34.3,113.9,0.301,0,1,1,1,6,34,1,0,0,1,0.0
beta.53,sim,500,,,awgn,-4.0,average,fading,,1000,210.7,38.0,189.8,0.2,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-4.0,average,fading,,1000,210.7,38.0,189.8,0.2,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-4.0,average,fading,,1000,210.7,38.0,189.8,0.2,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-4.0,average,fading,,1000,210.7,38.0,189.8,0.2,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-4.0,average,fading,,1000,210.7,38.0,189.8,0.2,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-4.0,average,fading,,1000,210.7,38.0,189.8,0.2,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-4.0,average,fading,,1000,210.7,38.0,189.8,0.2,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-4.0,average,fading,,1000,210.7,38.0,189.8,0.2,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-4.0,average,fading,,1000,210.7,38.0,189.8,0.2,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-4.0,average,fading,,1000,210.7,38.0,189.8,0.2,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-4.0,average,fading,,1000,210.7,38.0,189.8,0.2,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-4.0,average,fading,,1000,210.7,38.0,189.8,0.2,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-4.0,average,fading,,1000,210.7,38.0,189.8,0.2,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-4.0,average,fading,,1000,210.7,38.0,189.8,0.2,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-4.0,average,fading,,1000,210.7,38.0,189.8,0.2,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-4.0,average,fading,,1000,210.7,38.0,189.8,0.2,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-4.0,average,fading,,1000,210.7,38.0,189.8,0.2,0,1,1,1,6,33,0,0,0,1,0.0
beta.53,sim,500,,,awgn,-4.0,average,fading,,1000,210.7,38.0,189.8,0.2,0,1,1,1,6,33,0,0,0,1,0.0
