variant,backend,bandwidth_hz,rate,link,channel,snr_db,snr_reference,pipe,ramp,bytes,seconds,goodput_bps,ideal_bps,efficiency,mode_min,mode_max,mode_final,mode_changes,bursts,frames_sent,frames_resent,harq_rescues,ack_timeouts,ok,wall_s
beta.50,sim,2300,,,awgn,-18.0,average,fading,,2000,38.1,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-18.0,average,fading,,2000,52.9,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-18.0,average,fading,,2000,46.4,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-18.0,average,fading,,2000,41.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-18.0,average,fading,,2000,49.5,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-18.0,average,fading,,2000,44.6,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-18.0,average,fading,,2000,40.2,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-18.0,average,fading,,2000,30.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-18.0,average,fading,,2000,57.6,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-18.0,average,fading,,2000,48.9,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-18.0,average,fading,,2000,44.1,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-18.0,average,fading,,2000,50.4,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-18.0,average,fading,,2000,54.1,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-18.0,average,fading,,2000,49.7,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-18.0,average,fading,,2000,44.2,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-18.0,average,fading,,2000,50.3,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-18.0,average,fading,,2000,40.6,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-18.0,average,fading,,2000,46.6,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-18.0,average,fading,,2000,49.3,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-18.0,average,fading,,2000,38.1,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-18.0,average,fading,,2000,48.3,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-18.0,average,fading,,2000,39.3,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-18.0,average,fading,,2000,50.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-18.0,average,fading,,2000,46.5,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-18.0,average,fading,,2000,44.8,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-18.0,average,fading,,2000,55.8,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-18.0,average,fading,,2000,40.8,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-18.0,average,fading,,2000,41.8,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-18.0,average,fading,,2000,53.6,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-18.0,average,fading,,2000,47.4,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-14.0,average,fading,,2000,38.1,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-14.0,average,fading,,2000,52.9,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-14.0,average,fading,,2000,46.4,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-14.0,average,fading,,2000,41.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-14.0,average,fading,,2000,49.5,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-14.0,average,fading,,2000,44.6,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-14.0,average,fading,,2000,40.2,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-14.0,average,fading,,2000,30.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-14.0,average,fading,,2000,57.6,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-14.0,average,fading,,2000,48.9,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-14.0,average,fading,,2000,44.1,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-14.0,average,fading,,2000,50.4,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-14.0,average,fading,,2000,54.1,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-14.0,average,fading,,2000,49.7,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-14.0,average,fading,,2000,44.2,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-14.0,average,fading,,2000,50.3,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-14.0,average,fading,,2000,40.6,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-14.0,average,fading,,2000,46.6,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-14.0,average,fading,,2000,49.3,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-14.0,average,fading,,2000,38.1,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-14.0,average,fading,,2000,48.3,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-14.0,average,fading,,2000,39.3,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-14.0,average,fading,,2000,50.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-14.0,average,fading,,2000,46.5,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-14.0,average,fading,,2000,44.8,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-14.0,average,fading,,2000,55.8,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-14.0,average,fading,,2000,40.8,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-14.0,average,fading,,2000,41.8,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-14.0,average,fading,,2000,53.6,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-14.0,average,fading,,2000,47.4,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-10.0,average,fading,,2000,38.1,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-10.0,average,fading,,2000,52.9,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-10.0,average,fading,,2000,46.4,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-10.0,average,fading,,2000,41.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-10.0,average,fading,,2000,49.5,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-10.0,average,fading,,2000,44.6,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-10.0,average,fading,,2000,40.2,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-10.0,average,fading,,2000,30.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-10.0,average,fading,,2000,57.6,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-10.0,average,fading,,2000,48.9,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-10.0,average,fading,,2000,44.1,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-10.0,average,fading,,2000,50.4,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-10.0,average,fading,,2000,54.1,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-10.0,average,fading,,2000,49.7,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-10.0,average,fading,,2000,44.2,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-10.0,average,fading,,2000,50.3,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-10.0,average,fading,,2000,40.6,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-10.0,average,fading,,2000,46.6,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-10.0,average,fading,,2000,49.3,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-10.0,average,fading,,2000,38.1,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-10.0,average,fading,,2000,48.3,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-10.0,average,fading,,2000,39.3,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-10.0,average,fading,,2000,50.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-10.0,average,fading,,2000,46.5,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-10.0,average,fading,,2000,44.8,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-10.0,average,fading,,2000,55.8,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-10.0,average,fading,,2000,40.8,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-10.0,average,fading,,2000,41.8,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-10.0,average,fading,,2000,53.6,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-10.0,average,fading,,2000,47.4,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-6.0,average,fading,,2000,102.3,10.8,0.0,,0,0,0,0,6,36,30,8,5,0,0.0
beta.50,sim,2300,,,awgn,-6.0,average,fading,,2000,90.9,0.0,0.0,,,,,0,0,0,0,5,0,0,0.0
beta.50,sim,2300,,,awgn,-6.0,average,fading,,2000,164.2,28.0,0.0,,0,0,0,0,15,90,65,13,10,0,0.0
beta.50,sim,2300,,,awgn,-6.0,average,fading,,2000,169.2,13.0,0.0,,0,0,0,0,11,66,54,20,9,0,0.0
beta.50,sim,2300,,,awgn,-6.0,average,fading,,2000,180.9,24.4,0.0,,0,0,0,0,16,96,72,17,12,0,0.0
beta.50,sim,2300,,,awgn,-6.0,average,fading,,2000,79.9,0.0,0.0,,,,,0,0,0,0,1,0,0,0.0
beta.50,sim,2300,,,awgn,-6.0,average,fading,,2000,317.7,29.5,0.0,,0,0,0,0,31,186,135,35,20,0,0.0
beta.50,sim,2300,,,awgn,-6.0,average,fading,,2000,178.1,24.8,0.0,,0,0,0,0,17,102,78,18,13,0,0.0
beta.50,sim,2300,,,awgn,-6.0,average,fading,,2000,140.3,17.1,0.0,,0,0,0,0,10,60,47,8,7,0,0.0
beta.50,sim,2300,,,awgn,-6.0,average,fading,,2000,48.9,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-6.0,average,fading,,2000,220.1,30.9,0.0,,0,0,0,0,20,120,83,19,13,0,0.0
beta.50,sim,2300,,,awgn,-6.0,average,fading,,2000,87.4,0.0,0.0,,,,,0,0,0,0,1,0,0,0.0
beta.50,sim,2300,,,awgn,-6.0,average,fading,,2000,187.8,29.4,0.0,,0,0,0,0,18,108,78,27,12,0,0.0
beta.50,sim,2300,,,awgn,-6.0,average,fading,,2000,92.3,0.0,0.0,,,,,0,0,0,0,2,0,0,0.0
beta.50,sim,2300,,,awgn,-6.0,average,fading,,2000,322.1,49.7,0.0,,0,0,0,0,38,213,125,58,21,1,0.0
beta.50,sim,2300,,,awgn,-6.0,average,fading,,2000,207.5,21.3,0.0,,0,0,0,0,15,90,66,20,11,0,0.0
beta.50,sim,2300,,,awgn,-6.0,average,fading,,2000,199.6,27.7,0.0,,0,0,0,0,18,108,78,25,12,0,0.0
beta.50,sim,2300,,,awgn,-6.0,average,fading,,2000,229.8,24.8,0.0,,0,0,0,0,19,114,83,29,13,0,0.0
beta.50,sim,2300,,,awgn,-6.0,average,fading,,2000,87.3,0.0,0.0,,,,,0,0,0,0,2,0,0,0.0
beta.50,sim,2300,,,awgn,-6.0,average,fading,,2000,79.1,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-6.0,average,fading,,2000,137.7,17.4,0.0,,0,0,0,0,10,60,47,14,7,0,0.0
beta.50,sim,2300,,,awgn,-6.0,average,fading,,2000,105.6,10.5,0.0,,0,0,0,0,6,36,30,7,5,0,0.0
beta.50,sim,2300,,,awgn,-6.0,average,fading,,2000,337.3,43.6,0.0,,0,0,0,0,36,216,136,52,21,0,0.0
beta.50,sim,2300,,,awgn,-6.0,average,fading,,2000,107.4,12.0,0.0,,0,0,0,0,7,42,35,3,5,0,0.0
beta.50,sim,2300,,,awgn,-6.0,average,fading,,2000,44.8,0.0,0.0,,,,,0,0,0,0,0,0,0,0.0
beta.50,sim,2300,,,awgn,-6.0,average,fading,,2000,89.6,0.0,0.0,,,,,0,0,0,0,1,0,0,0.0
beta.50,sim,2300,,,awgn,-6.0,average,fading,,2000,288.2,27.5,0.0,,0,0,0,0,27,162,119,36,19,0,0.0
beta.50,sim,2300,,,awgn,-6.0,average,fading,,2000,221.9,24.0,0.0,,0,0,0,0,21,126,97,27,16,0,0.0
beta.50,sim,2300,,,awgn,-6.0,average,fading,,2000,161.6,22.8,0.0,,0,0,0,0,13,78,58,22,8,0,0.0
beta.50,sim,2300,,,awgn,-6.0,average,fading,,2000,108.8,10.1,0.0,,0,0,0,0,6,36,30,8,5,0,0.0
beta.50,sim,2300,,,awgn,-2.0,average,fading,,2000,111.2,143.9,531.3,0.271,0,0,0,0,15,88,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,-2.0,average,fading,,2000,111.2,143.9,531.3,0.271,0,0,0,0,15,88,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,-2.0,average,fading,,2000,111.2,143.9,531.3,0.271,0,0,0,0,15,88,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,-2.0,average,fading,,2000,111.2,143.9,531.3,0.271,0,0,0,0,15,88,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,-2.0,average,fading,,2000,111.2,143.9,531.3,0.271,0,0,0,0,15,88,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,-2.0,average,fading,,2000,111.2,143.9,531.3,0.271,0,0,0,0,15,88,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,-2.0,average,fading,,2000,111.2,143.9,531.3,0.271,0,0,0,0,15,88,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,-2.0,average,fading,,2000,111.2,143.9,531.3,0.271,0,0,0,0,15,88,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,-2.0,average,fading,,2000,111.2,143.9,531.3,0.271,0,0,0,0,15,88,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,-2.0,average,fading,,2000,111.2,143.9,531.3,0.271,0,0,0,0,15,88,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,-2.0,average,fading,,2000,111.2,143.9,531.3,0.271,0,0,0,0,15,88,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,-2.0,average,fading,,2000,111.2,143.9,531.3,0.271,0,0,0,0,15,88,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,-2.0,average,fading,,2000,111.2,143.9,531.3,0.271,0,0,0,0,15,88,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,-2.0,average,fading,,2000,111.2,143.9,531.3,0.271,0,0,0,0,15,88,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,-2.0,average,fading,,2000,111.2,143.9,531.3,0.271,0,0,0,0,15,88,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,-2.0,average,fading,,2000,111.2,143.9,531.3,0.271,0,0,0,0,15,88,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,-2.0,average,fading,,2000,111.2,143.9,531.3,0.271,0,0,0,0,15,88,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,-2.0,average,fading,,2000,111.2,143.9,531.3,0.271,0,0,0,0,15,88,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,-2.0,average,fading,,2000,111.2,143.9,531.3,0.271,0,0,0,0,15,88,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,-2.0,average,fading,,2000,111.2,143.9,531.3,0.271,0,0,0,0,15,88,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,-2.0,average,fading,,2000,111.2,143.9,531.3,0.271,0,0,0,0,15,88,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,-2.0,average,fading,,2000,111.2,143.9,531.3,0.271,0,0,0,0,15,88,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,-2.0,average,fading,,2000,111.2,143.9,531.3,0.271,0,0,0,0,15,88,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,-2.0,average,fading,,2000,111.2,143.9,531.3,0.271,0,0,0,0,15,88,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,-2.0,average,fading,,2000,111.2,143.9,531.3,0.271,0,0,0,0,15,88,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,-2.0,average,fading,,2000,111.2,143.9,531.3,0.271,0,0,0,0,15,88,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,-2.0,average,fading,,2000,111.2,143.9,531.3,0.271,0,0,0,0,15,88,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,-2.0,average,fading,,2000,111.2,143.9,531.3,0.271,0,0,0,0,15,88,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,-2.0,average,fading,,2000,111.2,143.9,531.3,0.271,0,0,0,0,15,88,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,-2.0,average,fading,,2000,111.2,143.9,531.3,0.271,0,0,0,0,15,88,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,2.0,average,fading,,2000,51.3,311.8,1093.0,0.285,0,2,2,2,7,39,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,2.0,average,fading,,2000,51.3,311.8,1093.0,0.285,0,2,2,2,7,39,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,2.0,average,fading,,2000,51.3,311.8,1093.0,0.285,0,2,2,2,7,39,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,2.0,average,fading,,2000,51.3,311.8,1093.0,0.285,0,2,2,2,7,39,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,2.0,average,fading,,2000,45.0,355.5,1093.0,0.325,0,2,2,1,6,34,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,2.0,average,fading,,2000,51.3,311.8,1093.0,0.285,0,2,2,2,7,39,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,2.0,average,fading,,2000,53.4,299.5,1093.0,0.274,0,2,2,2,7,41,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,2.0,average,fading,,2000,51.3,311.8,1093.0,0.285,0,2,2,2,7,39,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,2.0,average,fading,,2000,47.1,339.6,1093.0,0.311,0,2,2,2,6,36,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,2.0,average,fading,,2000,47.1,339.6,1093.0,0.311,0,2,2,2,6,36,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,2.0,average,fading,,2000,45.0,355.5,1093.0,0.325,0,2,2,1,6,34,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,2.0,average,fading,,2000,53.4,299.5,1093.0,0.274,0,2,2,2,7,41,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,2.0,average,fading,,2000,51.3,311.8,1093.0,0.285,0,2,2,2,7,39,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,2.0,average,fading,,2000,51.3,311.8,1093.0,0.285,0,2,2,2,7,39,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,2.0,average,fading,,2000,47.1,339.6,1093.0,0.311,0,2,2,2,6,36,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,2.0,average,fading,,2000,53.4,299.5,1093.0,0.274,0,2,2,2,7,41,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,2.0,average,fading,,2000,51.3,311.8,1093.0,0.285,0,2,2,2,7,39,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,2.0,average,fading,,2000,51.3,311.8,1093.0,0.285,0,2,2,2,7,39,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,2.0,average,fading,,2000,53.4,299.5,1093.0,0.274,0,2,2,2,7,41,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,2.0,average,fading,,2000,53.4,299.5,1093.0,0.274,0,2,2,2,7,41,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,2.0,average,fading,,2000,51.3,311.8,1093.0,0.285,0,2,2,2,7,39,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,2.0,average,fading,,2000,47.1,339.6,1093.0,0.311,0,2,2,2,6,36,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,2.0,average,fading,,2000,47.1,339.6,1093.0,0.311,0,2,2,2,6,36,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,2.0,average,fading,,2000,51.3,311.8,1093.0,0.285,0,2,2,2,7,39,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,2.0,average,fading,,2000,51.3,311.8,1093.0,0.285,0,2,2,2,7,39,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,2.0,average,fading,,2000,45.0,355.5,1093.0,0.325,0,2,2,1,6,34,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,2.0,average,fading,,2000,51.3,311.8,1093.0,0.285,0,2,2,2,7,39,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,2.0,average,fading,,2000,47.1,339.6,1093.0,0.311,0,2,2,2,6,36,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,2.0,average,fading,,2000,53.4,299.5,1093.0,0.274,0,2,2,2,7,41,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,2.0,average,fading,,2000,51.3,311.8,1093.0,0.285,0,2,2,2,7,39,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,2,4,4,1,3,18,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,2,4,4,1,3,18,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,2,4,4,1,3,18,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,6.0,average,fading,,2000,28.2,567.4,2208.7,0.257,2,4,4,2,4,20,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,2,4,4,1,3,18,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,2,4,4,1,3,18,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,6.0,average,fading,,2000,29.3,547.0,2208.7,0.248,1,4,4,2,4,21,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,2,4,4,1,3,18,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,2,4,4,1,3,18,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,2,4,4,1,3,18,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,2,4,4,1,3,18,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,6.0,average,fading,,2000,28.2,567.4,2208.7,0.257,2,4,4,2,4,20,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,2,4,4,1,3,18,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,2,4,4,1,3,18,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,2,4,4,1,3,18,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,6.0,average,fading,,2000,29.3,547.0,2208.7,0.248,1,4,4,2,4,21,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,2,4,4,1,3,18,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,2,4,4,1,3,18,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,6.0,average,fading,,2000,28.2,567.4,2208.7,0.257,2,4,4,2,4,20,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,2,4,4,1,3,18,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,6.0,average,fading,,2000,28.2,567.4,2208.7,0.257,2,4,4,2,4,20,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,2,4,4,1,3,18,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,2,4,4,1,3,18,0,0,0,1,0.0
beta.50,sim,2300,,,awgn,6.0,average,fading,,2000,25.1,638.4,2208.7,0.289,2,4,4,1,3,18,0,0,0,1,0.0
